,text,unit
4632,"Two different real numbers \(\alpha\) and \(\beta\) are the roots of
the quadratic equation \(ax^{2} + c = 0\) with \(a,c \neq 0\), then
\(\alpha^{3} + \beta^{3}\) is :

(1) \(a\)

(2) \(- c\)

(3) 0

(4) \(- 1\)",QE
4633,"The least integral value of ' \(k\) ' for which
\((k - 1)x^{2} - (k + 1)x + (k + 1)\) is positive for all real value of
\(x\) is:

(1) 1

(2) 2

(3) 3

(4) 4",QE
4634,"If \(( - 2,7)\) is the highest point ou tue graph off
\(y = - 2x^{2} - 4ax + k\), then \(k\) equals:

(1) 31

(2) 11

(3) \(- 1\)

(4) \(- 1/3\)",QE
4635,"If a + b + c = 0, a, b, c ∈ Q then roots of then equation
\((b + c - a)x^{2} + (c + a - b)x + (a + b - c) = 0\) are:

(1) rational

(2) irrational

(3) imaginary

(4) none of these",QE
4636,"If two roots of \(x^{3} - ax^{2} + bx - c = 0\) are equal in
magnitude but opposite in sign. Then:

(1) \(a + bc = 0\)

(3) \(ab = c\)

(2) \(a^{2} = bc\)

(4) \(a - b + c = 0\)",QE
4637,"If \(\alpha\) and \(\beta\) are the real roots of
\(x^{2} + px + q = 0\) and \(\alpha^{4},\beta^{4}\) are the roots of
\(x^{2} - rx + s = 0\). Then the equation
\(x^{2} - 4qx + 2q^{2} - r = 0\) has always
\((\alpha \neq \beta,p \neq 0,p,q,r,s \in R)\);

(1) one positive and one negative root

(2) two positive roots

(3) two n gative roots

(4) can't say anything",QE
4638,"If \(x^{2} + px + 1\) is a factor of \(ax^{3} + bx + c\), then:

(1) \(a^{2} + c^{2} = - ab\)

(2) \(a^{2} + c^{2} = ab\)

(3) \(a^{2} - c^{2} = ab\)

(4) \(a^{2} - c^{2} = - ab\)",QE
4639,"In a
\(\bigtriangleup ABCtan\frac{A}{2},tan\frac{B}{2},tan\frac{C}{2}\) are
in H.P., then the value of \(cos\frac{A}{2}cot\frac{C}{2}\) is :

(1) 3

(2) 2

(3) 1

(4) \(\)",QE
4640,"Let \(f(x) = 10 - |x - 10|\forall x \in \lbrack - 9,9\rbrack\), if
\(M\) and \(m\) be the maximum and minimum value of \(f(x)\)
respectively, then :

(1) \(M + m = 0\)

(2) \(2M + m = - 9\)

(3) \(2M + m = 7\)

(4) \(M + m = 7\)",QE
4641,"Solution of the quadratic equation \((3|x| - 3)^{2} = |x| + 7\),
which belongs to the domain of the function \(y =\) is :

(1) \(\pm \frac{1}{9}, \pm 2\)

(2) \(\frac{1}{9},8\)

(3) \(- 2, - \frac{1}{9}\)

(4) \(- \frac{1}{9},8\)",QE
4642,"Number of real solutions of the equation \(x^{2} + 3|x| + 2 = 0\) is
:

(1) 0

(2) 1

(3) 2

(4) 4",QE
4643,"If the roots of equation \(x^{2} - bx + c = 0\) be two consecutive
integers, then \(b^{2} - 4c =\)

(1) 3

(2) \(- 2\)

(3) 1

(4) 2",QE
4644,"If \(x\) is real, then maximum value of
\(\frac{3x^{2} + 9x + 17}{3x^{2} + 9x + 7}\) is :

(1) 41

(2) 1

(3) \(\frac{17}{7}\)

(4) \(\frac{1}{4}\)",QE
4645,"If \(\frac{x^{2} + 2x + 7}{2x + 3} < 6,x \in R\) then :

(1) \(x \in \left( - \infty, - \frac{3}{2} \right) \cup (11,\infty)\)

(2) \(x \in ( - \infty, - 1) \cup (11,\infty)\)

(3) \(x \in \left( - \frac{3}{2}, - 1 \right)\)

(4) \(x \in \left( - \infty, - \frac{3}{2} \right) \cup ( - 1,11)\)",QE
4646,"If \(x\) is real, then range of \(\frac{3x - 2}{7x + 5}\) is :

(1) \(R - \left\{ \frac{2}{5} \right\}\)

(2) \(R - \left\{ \frac{3}{7} \right\}\)

(3) \(( - \infty,\infty)\)

(4) \(R - \left\{ \frac{- 2}{5} \right\}\)",QE
4647,"Let \(A\) denotes the set of values of \(x\) for which
\(\frac{x + 2}{x - 4} \leq 0\) and \(B\) denotes the set of values of
\(x\) for which \(x^{2} - ax - 4 \leq 0\). If \(B\) is the subset of
\(A\), then a CAN NOT take the integral value :

(1) 0

(2) 1

(3) 2

(4) 3",QE
4648,"If the quadratic polynomial \(P(x) = (p - 3)x^{2} - 2px + 3p - 6\)
ranges from \(\lbrack 0,\infty)\) for every \(x \in R\), then the value
of \(p\) can be :

(1) 3

(2) 4

(3) 6

(4) 7",QE
4649,"If graph of the quadratic \(y = ax^{2} + bx + c\) is given below :




then:

(1) \(a < 0,b > 0,c > 0\)

(2) \(a < 0,b > 0,c < 0\)

(3) \(a < 0,b < 0,c > 0\)

(4) \(a < 0,b < 0,c < 0\)",QE
4650,"If quadratc equation \(ax^{2} + bx + c = 0\) does not have real
roots, then which of the following may be false :

(1) \(a(a - b + c) > 0\)

(2) \(c(a - b + c) > 0\)

(3) \(b(a - b + c) > 0\)

(4) \((a + b + c)(a - b + c) > 0\)",QE
4651,"Minimum value of \(y = x^{2} - 3x + 5,x \in \lbrack - 4,1\rbrack\)
is :

(1) 3

(2) \(\frac{11}{4}\)

(3) 0

(4) 9",QE
4652,"If \(3x^{2} - 17x + 10 = 0\) and \(x^{2} - 5x + m = 0\) has a common
root, then sum of all possible real values of ' \(m\) ' is :

(1) 0

(2) \(- \frac{26}{9}\)

(3) \(\frac{29}{9}\)

(4) \(\frac{26}{3}\)",QE
4653,"For real numbers \(x\) and \(y\), if
\(x^{2} + xy - y^{2} + 2x - y + 1 = 0\), then :

(1) \(y\) can not be between 0 and \(\frac{8}{5}\)

(2) \(y\) can not be between \(- \frac{8}{5}\) and \(\frac{8}{5}\)

(3) \(y\) can not be between \(- \frac{8}{5}\) and 0

(4) \(y\) can not be between \(- \frac{16}{5}\) and 0",QE
4654,"If \(3x^{4} - 6x^{3} + kx^{2} - 8x - 12\) is divisible by \(x - 3\),
then it is also divisible by :

(1) \(3x^{2} - 4\)

(2) \(3x^{2} + 4\)

(3) \(3x^{2} + x\)

(4) \(3x^{2} - x\)",QE
4655,"The complete set of values of \(a\) so that equation
\(\sin^{4}x + a\sin^{2}x + 4 = 0\) has at least one real root is :

(1) \((\infty, - 5\rbrack\)

(2) \(( - \infty,4\rbrack \cup \lbrack 4,\infty)\)

(3) \(( - \infty, - 4\rbrack\)

(4) \(\lbrack 4,\infty)\)",QE
4656,"Let \(r,s,t\) be the roots of the equation
\(x^{3} + ax^{2} + bx + c = 0\), such that
\((rs)^{2} + (st)^{2} + (rt)^{2} = b^{2} - kac\), then \(k =\)

(1) 1

(2) 2

(3) 3

(4) 4",QE
4657,"If the roots of the cubic \(x^{3} + ax^{2} + bx + c = 0\) are three
consecutive positive integers, then the value of
\(\frac{a^{2}}{b + 1} =\)

(1) 1

(2) 2

(3) 3

(4) 4",QE
4658,"Let ' \(k\) ' be a real number. The minimum number of distinct real
roots possible of the equation
\(\left( 3x^{2} + kx + 3 \right)\left( x^{2} + kx - 1 \right) = 0\) is :

(1) 0

(2) 2

(3) 3

(4) 4",QE
4659,"If \(r\) and \(s\) are variables satisfying the equation
\(\frac{1}{r + s} = \frac{1}{r} + \frac{1}{s}\). The value of
\(\left( \frac{r}{s} \right)^{3}\) is equal to :

(1) 1

(2) \(- 1\)

(3) 3

(4) not possible to determine",QE
4660,"Let \(f(x) = x^{2} + ax + b\). If the maximum and the minimum values
of \(f(x)\) are 3 and 2 respectively for \(0 \leq x \leq 2\), then the
possible ordered pair of \((a,b)\) is :

(1) \(( - 2,3)\)

(2) \(( - 3/2,2)\)

(3) \(( - 5/2,3)\)

(4) \(( - 5/2,2)\)",QE
4661,"The roots of the equation \(\left| x^{2} - x - 6 \right| = x + 2\)
are given by :

(1) \(- 2,2,4\)

(2) \(0,1,4\)

(3) \(- 2,1,4\)

(4) \(0,2,4\)",QE
4662,"If \(a,b,c\) be the sides of \(\bigtriangleup \text{ABC}\) and
equations \(ax^{2} + bx + c = 0\) and \(5x^{2} + 12x + 13 = 0\) have a
common root, then \(\angle C\) is :

(1) \(60^{\circ}\)

(2) \(90^{\circ}\)

(3) \(120^{\circ}\)

(4) \(45^{\circ}\)",QE
4663,"If \(\alpha,\beta\) and \(\gamma\) are three real roots of the
equation \(x^{3} - 6x^{2} + 5x - 1 = 0\), then the value of
\(\alpha^{4} + \beta^{4} + \gamma^{4}\) is :

(1) 250

(2) 650

(3) 150

(4) 950",QE
4664,"If one of the roots of the equation \(2x^{2} - 6x + k = 0\) is
\(\frac{\alpha + 5i}{2}\), then the value of \(\alpha\) and \(k\) are :

(1) \(\alpha = 3,k = 8\)

(2) \(\alpha = \frac{3}{2},k = 17\)

(3) \(\alpha = - 3,k = - 17\)

(4) \(\alpha = 3,k = 17\)",QE
4665,"Let \(x_{1}\) and \(x_{2}\) be the real roots of the equation
\(x^{2} - (k - 2)x + \left( k^{2} + 3k + 5 \right) = 0\), then the
maximum value of \(x_{1}^{2} + x_{2}^{2}\) is :

(1) 19

(2) 18

(3) \(\frac{50}{9}\)

(4) non-existent",QE
4666,"The complete set of values of ' \(a\) ' for which the inequality
\((a - 1)x^{2} - (a + 1)x + (a - 1) \geq 0\) is true for all
\(x \geq 2\).

(1) \((\frac{3}{7},1\rbrack\)

(2) \(( - \infty,1)\)

(3) \(( - \infty,\frac{7}{3}\rbrack\)

(4) \(\lbrack\frac{7}{3},\infty)\)",QE
4667,"If \(\alpha,\beta\) be the roots of
\(4x^{2} - 17x + \lambda = 0,\lambda \in R\) such that
\(1 < \alpha < 2\) and \(2 < \beta < 3\), then the number of integral
values of \(\lambda\) is :

(1) 1

(2) 2

(3) 3

(4) 4",QE
4668,"Assume that \(p\) is a real number. In order of
\(\sqrt[3]{x + 3p + 1} - \sqrt[3]{x} = 1\) to have real solutions, it is
necessary that:

(1) \(p \geq 1/4\)

(2) \(p \geq - 1/4\)

(3) \(p \geq 1/3\)

(4) \(p \geq - 1/3\)",QE
4669,"If \(\alpha,\beta\) are the roots of the quadratic equation
\(x^{2} - \left( 3 + 2^{} - 3^{} \right)x - 2\left( 3^{\log_{3}2} - 2^{\log_{2}3} \right) = 0\),
then the value of \(\alpha^{2} + \alpha\beta + \beta^{2}\) is equal to :

(1) 3

(2) 5

(3) 7

(4) 11",QE
4670,"The minimum value of \(f(x,y) = x^{2} - 4x + y^{2} + 6y\) when \(x\)
and \(y\) are subjected to the restrictions \(0 \leq x \leq 1\) and
\(0 \leq y \leq 1\), is :

(1) \(- 1\)

(2) \(- 2\)

(3) \(- 3\)

(4) \(- 5\)",QE
4671,"The expression \(ax^{2} + 2bx + c\), where ' \(a\) ' is non-zero
real number, has same sign as that of ' \(a\) ' for every real value of
\(x\), then roots of quadratic equation
\(ax^{2} + (b - c)x - 2b - c - a = 0\), are :

(1) real and equal

(2) real and unequal

(3) non-real having positive real part

(4) non-real having negative real part",QE
4672,"Let \(a,b\) and \(c\) be the roots of \(x^{3} - x + 1 = 0\), then
the : alue of
\(\left( \frac{1}{a + 1} + \frac{1}{b + 1} + \frac{1}{c + 1} \right)\)
equals to:


(1) 1

(2) \(- 1\)

(3) 2

(4) \(- 2\)",QE
4673,"The number of integral values of \(k\) for which the inequality 96.
The number of integral values of \(k\)
\(x^{2} - 2(4k - 1)x + 15k^{2} - 2k - 7 \geq 0\) holds for all
\(x \in R\) is :

(1) 2

(2) 3

(3) 4

(4) infinite",QE
4674,"The number of integral values which can be taken by the expression,
\(f(x) = \frac{x^{3} - 1}{(x - 1)\left( x^{2} - x + 1 \right)}\) for
\(x \in R\), is :

(1) 1

(2) 2

(3) 3

(4) infinite",QE
4675,"The complete set of values of \(m\) for which the inequality
\(\frac{x^{2} - mx - 2}{x^{2} + mx + 4} > - 1\) is satisfied
\(\forall x \in R\), is :

(1) \(m = 0\)

(2) \(- 1 < m < 1\)

(3) \(- 2 < m < 2\)

(4) \(- 4 < m < 4\)",QE
4676,"The complete set of values of a for which the roots of the equation
\(x^{2} - 2|a + 1|x + 1 = 0\) are real is given by :

(1) \(( - \infty, - 2\rbrack \cup \lbrack 0,\infty)\)

(2) \(( - \infty, - 1\rbrack \cup \lbrack 0,\infty)\)

(3) \(( - \infty, - 1\rbrack \cup \lbrack 1,\infty)\)

(4) \(( - \infty, - 2\rbrack \cup \lbrack 1,\infty)\)",QE
4677,"The quadratic polynomials defined on real coefficients
\(P(x) = a_{1}x^{2} + 2b_{1}x + c_{1},Q(x) = a_{2}x^{2} + 2b_{2}x + c_{2} \cdot P(x)\)
and \(Q(x)\) both take positive values \(\forall x \in R\). If
\(f(x) = a_{1}a_{2}x^{2} + b_{1}b_{2}x + c_{1}c_{2}\), then :

(1) \(f(x) < 0\forall x \in R\)

(2) \(f(x) > 0\forall x \in R\)


(3) \(f(x)\) takes both positive and negative values

(4) Nothing can be said about \(f(x)\)",QE
4678,"If the equation \(x^{2} + 4 + 3cos(ax + b) = 2x\) has a solution
then a possible value of \((a + b)\) equals

(1) \(\frac{\pi}{4}\)

(2) \(\frac{\pi}{3}\)

(3) \(\frac{\pi}{2}\)

(4) \(\pi\)",QE
4679,"Let \(\alpha,\beta\) be the roots of \(x^{2} - 4x + A = 0\) and
\(\gamma,\delta\) be the roots of \(x^{2} - 36x + B = 0\). If
\(\alpha,\beta,\gamma,\delta\) form an increasing G.P. and \(A^{t} = B\)
then the value of ' \(t\) ' equals

(1) 4

(2) 5

(3) 6

(4) 8",QE
4680,"How many roots does the following equation possess
\(3^{|x|}(|2 - |x||) = 1\) ?

(1) 2

(2) 3

(3) 4

(4) 6",QE
4681,"If \(cot\alpha\) equals the integral solution of inequality
\(4x^{2} - 16x + 15 < 0\) and \(sin\beta\) equals to the slope of the
bisector of the first quadrant, then
\(sin(\alpha + \beta)sin(\alpha - \beta)\) is equal to :

(1) \(- \frac{3}{5}\)

(2) \(- \frac{4}{5}\)

(3) \(\frac{2}{}\)

(4) 3",QE
4682,"Consider the functions \(f_{1}(x) = x\) and
\(f_{2}(x) = 2 + \log_{e}x,x > 0\), where \(e\) is the base of natural
logarithm. The graphs of the functions intersect :

(1) once in \((0,1)\) and never in \((1,\infty)\)

(2) once in \((0,1)\) and once in \(\left( e^{2},\infty \right)\)

(3) once in \((0,1)\) and once in \(\left( e,e^{2} \right)\)

(4) more than twice in \((0,\infty)\)",QE
4683,"The sum of all the real roots of equation

\(x^{4} - 3x^{3} - 2x^{2} - 3x + 1 = 0\ is\ :\ \)

(1) 1

(2) 2

(3) 3

(4) 4",QE
4684,"If \(\alpha,\beta(\alpha < \beta)\) are the real roots of the
equation \(x^{2} - (k + 4)x + k^{2} - 12 = 0\) such that
\(4 \in (\alpha,\beta)\) ; then the number of integral values of \(k\)
equal to :

(1) 4

(2) 5

(3) 6

(4) 7",QE
4685,"Let \(\alpha,\beta\) be real roots of the quadratic equation
\(x^{2} + kx + \left( k^{2} + 2k - 4 \right) = 0\), then the maximum
value of \(\left( \alpha^{2} + \beta^{2} \right)\) is equal to :

(1) 9

(2) 10

(3) 11

(4) 12",QE
4686,"Let \(f(x) = a^{x} - xlna,a > 1\). Then the complete set of real
values of \(x\) for which \(f^{'}(x) > 0\) is :

(1) \((1,\infty)\)

(2) \(( - 1,\infty)\)

(3) \((0,\infty)\)

(4) \((0,1)\)",QE
4687,"If \(a,b\) and \(c\) are the roots of the equation
\(x^{3} + 2x^{2} + 1 = 0\), find \(|a\ b\ c\ b\ c\ a\ c\ a\ b\ |\) :

(1) 8

(2) \(- 8\)

(3) 0

(4) 2",QE
4688,"Let \(\alpha,\beta\) are the two real roots of equation
\(x^{2} + px + q = 0,p,q \in R,q \neq 0\). If the quadratic equation
\(g(x) = 0\) has two roots
\(\alpha + \frac{1}{\alpha},\beta + \frac{1}{\beta}\) such that sum of
roots is equal to product of roots, then the complete range of \(q\) is
:


(1) \(\left\lbrack \frac{1}{3},3 \right\rbrack\)

(2) \((\frac{1}{3},3\rbrack\)

(3) \(\lbrack\frac{1}{3},3)\)

(4) \(\left( - \infty,\frac{1}{3} \right) \cup (3,\infty)\)",QE
4689,"If the equation \(ln\left( x^{2} + 5x \right) - ln(x + a + 3) = 0\)
has exactly one solution for \(x\), then number of integers in the range
of \(a\) is :

(1) 4

(2) 5

(3) 6

(4) 7",QE
4690,"Let \(f(x) = x^{2} + \frac{1}{x^{2}} - 6x - \frac{6}{x} + 2\), then
minimum value of \(f(x)\) is :

(1) \(- 2\)

(2) \(- 8\)

(3) \(- 9\)

(4) \(- 12\)",QE
4691,"If \(x^{2} + bx + b\) is a factor of
\(x^{3} + 2x^{2} + 2x + c(c \neq 0)\), then \(b - c\) is:

(1) 2

(2) \(- 1\)

(3) 0

(4) \(- 2\)",QE
4692,"If roots of \(x^{3} + 2x^{2} + 1 = 0\) are \(\alpha,\beta\) and
\(\gamma\), then the value of
\((\alpha\beta)^{3} + (\beta\gamma)^{3} + (\alpha\gamma)^{3}\), is :

(1) \(- 11\)

(2) 3

(3) 0

(4) \(- 2\)",QE
4693,"How many roots does the following equation possess
\(3^{|x|}(|2 - |x||) = 1\) ?

(1) 2

(2) 3

(3) 4

(4) 6",QE
4694,"The sum of all the real roots of equation
\(x^{4} - 3x^{3} - 2x^{2} - 3x + 1 = 0\) is :

(1) 1

(2) 2

(3) 3

(4) 4",QE
4695,"If \(\alpha\) and \(\beta\) are the roots of the quadratic equation
\(4x^{2} + 2x - 1 = 0\) then the value of
\(\sum_{r = 1}^{\infty}\mspace{2mu}\left( \alpha^{r} + \beta^{r} \right)\)
is :

(1) 2

(2) 3

(3) 6

(4) 0",QE
4696,"The number of value \((s)\) of \(x\) satisfying the equation
\((2011)^{x} + (2012)^{x} + (2013)^{x} - (2014)^{x}\) \(= 0is\) /are :

(1) exactly 2

(2) exactly 1

(3) more than one

(4) 0",QE
4697,"If \(\alpha,\beta(\alpha < \beta)\) are the real roots of the
equation \(x^{2} - (k + 4)x + k^{2} - 12 = 0\) such that
\(4 \in (\alpha,\beta)\); then the number of integral values of \(k\)
equals to :

(1) 4

(2) 5

(3) 6

(4) 7",QE
4698,"Let \(\alpha,\beta\) be real roots of the quadratic equation
\(x^{2} + kx + \left( k^{2} + 2k - 4 \right) = 0\), then the maximum
value of \(\left( \alpha^{2} + \beta^{2} \right)\) is equal to :

(1) 9

(2) 10

(3) 11

(4) 12",QE
4699,"The exhaustive set of values of \(a\) for which inequation
\((a - 1)x^{2} - (a + 1)x + a - 1 \geq 0\) is true \(\forall x \geq 2\)

(1) \(( - \infty,1)\)

(2) \(\lbrack\frac{7}{3},\infty)\)

(3) \(\lbrack\frac{3}{7},\infty)\)

(4) None of these",QE
4700,"If the equation \(x^{2} + ax + 12 = 0,x^{2} + bx + 15 = 0\) and
\(x^{2} + (a + b)x + 36 = 0\) have a common positive root, then
\(b - 2a\) is equal to.

(1) \(- 6\)

(2) 22

(3) 6

(4) \(- 22\)",QE
4701,"The equation \(e^{sinx} - e^{- sinx} - 4 = 0\) has

(1) infinite number of real roots

(2) no real root

(3) exactly one real root

(4) exactly four real roots",QE
4702,"The difference between the maximum and minimum value of the
function \(f(x) = 3\sin^{4}x - \cos^{6}x\) is :

(1) \(\frac{3}{2}\)

(2) \(\frac{5}{2}\)

(3) 3

(4) 4",QE
4703,"If \(\alpha,\beta\) are the roots of
\(x^{2} - 3x + \lambda = 0(\lambda \in R)\) and \(\alpha < 1 < \beta\),
then the true set of values of \(\lambda\). equals :

(1) \(\lambda \in (2,\frac{9}{4}\rbrack\)

(2) \(\lambda \in ( - \infty,\frac{9}{4}\rbrack\)

(3) \(\lambda \in (2,\infty)\)

(4) \(\lambda, \in ( - \infty,2)\)",QE
4704,"If \(2x^{2} + 5x + 7 = 0\) and \(ax^{2} + bx + c = 0\) have at
least one root common such that \(a,b,c \in \{ 1,2,\ldots\ldots,100\}\),
then the difference between the maximum and minimum values of
\(a + b + c\) is :

(1) 196

(2) 284

(3) 182

(4) 126",QE
4705,"Two particles, \(A\) and \(B\), are in motion in the
\(\text{xy}\)-plane. Their co-ordinates at each instant of time
\(t(t \geq 0)\) are given by \(x_{A} = t,y_{A} = 2t,x_{B} = 1 - t\) and
\(y_{B} = t\). The minimum distance between particles \(A\) and \(B\) is
:

(1) \(\frac{1}{5}\)

(2) \(\frac{1}{}\)

(3) 1

(4) \(\)",QE
4706,"If \(a \neq 0\) and the equation \(ax^{2} + bx + c = 0\) has two
roots \(\alpha\) and \(\beta\) such that \(\alpha < - 3\) and
\(\beta > 2\), which of the following is always true ?

(1) \(a(a + |b| + c) > 0\)

(2) \(a(a + |b| + c) < 0\)

(3) \(9a - 3b + c > 0\)

(4) \((9a - 3b + c)(4a + 2b + c) < 0\)",QE
4707,"The number of negative real roots of the equation
\(\left( x^{2} + 5x \right)^{2} - 24 = 2\left( x^{2} + 5x \right)\) is :

(1) 4

(2) 3

(3) 2

(4) 1",QE
4708,"The number of real values of \(x\) satisfying the equation
\(3|x - 2| + |1 - 5x| + 4|3x + 1| = 13\) is :

(1) 1

(2) 4

(3) 2

(4) 3",QE
4709,"If \(\log_{cosx}sinx \geq 2\) and \(0 \leq x \leq 3\pi\) then
\(sinx\) lies in the interval

(1) \(\left\lbrack \frac{- 1}{2},1 \right\rbrack\)

(2) \(\left\lbrack 0,\frac{- 1}{2} \right\rbrack\)

(3) \(\left\lbrack \frac{1}{2},1 \right\rbrack\)

(4) none of these",QE
4710,"Let \(f(x) = x^{2} + bx + c\), minimum value of \(f(x)\) is
\(- 5\), then absolute value of the difference of the roots of \(f(x)\)
is :

(1) 5

(2) \(\)

(3) \(\)

(4) Can't be determined",QE
4711,"Sum of all the solutions of the equation
\(|x - 3| + |x + 5| = 7x\), is :

(1) \(\frac{6}{7}\)

(2) \(\frac{8}{7}\)

(3) \(\frac{58}{63}\)

(4) \(\frac{8}{45}\)",QE
4712,"Let \(f(x) = x^{2} + \frac{1}{x^{2}} - 6x - \frac{6}{x} + 2\), then
minimum value of \(f(x)\) is :

(1) \(- 2\)

(2) \(- 8\)

(3) \(- 9\)

(4) \(- 12\)",QE
4713,"If \(a + b + c = 1,a^{2} + b^{2} + c^{2} = 9\) and
\(a^{3} + b^{3} + c^{3} = 1\), then the value of
\(\frac{1}{a} + \frac{1}{b} + \frac{1}{c}\) is:

(1) \(\frac{2}{3}\)

(2) 5

(3) 6

(4) 1",QE
4714,"If roots of \(x^{3} + 2x^{2} + 1 = 0\) are \(\alpha,\beta\) and
\(\gamma\), then the value of
\((\alpha\beta)^{3} + (\beta\gamma)^{3} + (\alpha\gamma)^{3}\), is :

(1) \(- 11\)

(2) 3

(3) 0

(4) \(- 2\)",QE
4715,"If \(x^{2} + bx + b\) is a factor of
\(x^{3} + 2x^{2} + 2x + c(c \neq 0)\), then \(b - c\) is :

(1) 2

(2) \(- 1\)

(3) 0

(4) \(- 2\)",QE
4716,"The graph of quadratic polynomical \(f(x) = ax^{2} + bx + c\) is
shown below




(1) \(\frac{c}{a}|\beta - \alpha| < - 2\)

(2) \(f(x) > 0\forall x > \beta\)

(3) \(ac > 0\)

(4) \(\frac{c}{a} > - 1\)",QE
4717,"If \(f(x) = \frac{x^{2} - 3x + 4}{x^{2} + 3x + 4}\), then complete
solution of \(0 < f(x) < 1\), is :

(1) \(( - \infty,\infty)\)

(2) \((0,\infty)\)

(3) \(( - \infty,0)\)

(4) \((0,1) \cup (2,\infty)\)",QE
4718,"If \(\alpha,\beta,\gamma\) are the roots of the equation
\(x^{3} + 2x^{2} - x + 1 = 0\), then value of
\(\frac{(2 - \alpha)(2 - \beta)(2 - \gamma)}{(2 + \alpha)(2 + \beta)(2 + \gamma)}\),
is:

(1) 5

(2) \(- 5\)

(3) 10

(4) \(\frac{5}{3}\)",QE
4719,"If \(\alpha\) and \(\beta\) are roots of the quadratic equation
\(x^{2} + 4x + 3 = 0\), then the equation whose roots are
\(2\alpha + \beta\) and \(\alpha + 2\beta\) is :

(1) \(x^{2} - 12x + 35 = 0\)

(2) \(x^{2} + 12x - 33 = 0\)

(3) \(x^{2} - 12x - 33 = 0\)

(4) \(x^{2} + 12x + 35 = 0\)",QE
4720,"If \(a,b,c\) are real distinct numbers such that
\(a^{3} + b^{3} + c^{3} = 3abc\), then the quadratic equation
\(ax^{2} + bx + c = 0\) has

(1) Real roots

(2) At least one negative root

(3) Both roots are negative

(4) Non real roots",QE
4721,"If the equation \(x^{2} + ax + 12 = 0,x^{2} + bx + 15 = 0\) and
\(x^{2} + (a + b)x + 36 = 0\) have a common positive root, then
\(b - 2a\) is equal to.

(1) \(- 6\)

(2) 22

(3) \(6.\)

(4) \(- 22\)",QE
4722,"Consider the equation \(x^{3} - ax^{2} + bx - c = 0\), where
\(a,b,c\) are rational number, \(a \neq 1\). It is given that
\(x_{1},x_{2}\) and \(x_{1}x_{2}\) are the real roots of the equation.
Then \(x_{1}x_{2}\left( \frac{a + 1}{b + c} \right) =\)

(1) 1

(2) 2

(3) 3

(4) 4",QE
4723,"The exhaustive set of values of a for which inequation
\((a - 1)x^{2} - (a + 1)x + a - 1 \geq 0\) is true \(\forall x \geq 2\).

(1) \(( - \infty,1)\)

(2) \(\lbrack\frac{7}{3},\infty)\)

(3) \(\lbrack\frac{3}{7},\infty)\)

(4) None of these",QE
4724,"The number of real solutions of the equation


\(x^{2} - 3|x| + 2 = 0\)

(1) 2

(2) 4

(3) 1

(4) 3",QE
4725,"The equation \(e^{sinx} - e^{- sinx} - 4 = 0\) has

(1) infinite number of real roots

(2) no real root

(3) exactly one real root

(4) exactly four real roots",QE
4726,"If \(\alpha,\beta\) are the roots of the quadratic equation
\(x^{2} - 2(1 - sin2\theta)x - 2\cos^{2}2\theta = 0,(\theta \in R)\)
then the minimum value of \(\left( \alpha^{2} + \beta^{2} \right)\) is
equal to:

(1) \(- 4\)

(2) 8

(3) 0

(4) 2",QE
4727,"If the equation \(|sinx|^{2} + |sinx| + b = 0\) has two distinct
roots in \(\lbrack 0,\pi\rbrack\); then the number of integers in the
range of \(b\) is equals to:

(1) 0

(2) 1

(3) 2

(4) 3",QE
4728,"If \(a \neq 0\) and the equation \(ax^{2} + bx + c = 0\) has two
roots \(\alpha\) and \(\beta\) such that \(\alpha < - 3\) and
\(\beta > 2\). Which of the following is always true ?

(1) \(a(a + |b| + c) > 0\)

(2) \(a(a + |b| + c) < 0\)

(3) \(9a - 3b + c > 0\)

(4) \((9a - 3b + c)(4a + 2b + c) < 0\)",QE
4729,"If \(\alpha,\beta\) are the roots of the quadratic equation
\(x^{2} + px + q = 0\) and \(\gamma,\delta\) are the roots of
\(x^{2} + px - r = 0\) then \((\alpha - \gamma)(\alpha - \delta)\) is
equal to :

(1) \(q + r\)

(2) \(q - r\)

(3) \(- (q + r)\)

(4) \(- (p + q + r)\)",QE
4730,"Complete set of solution of
\(\log_{1/3}\left( 2^{x + 2} - 4^{x} \right) \geq - 2\) is :

(1) \(( - \infty,2)\)

(2) \(( - \infty,2 + )\)

(3) \((2,\infty)\)

(4) None of these",QE
4731,"Let \(S\) is the set of all real \(x\) such that
\(\frac{2x - 1}{2x^{3} + 3x^{2} + x}\) is positive, then \(S\) contains:

(1) \(\left( - \infty, - \frac{3}{2} \right)\)

(2) \(\left( - \frac{3}{2}, - \frac{1}{2} \right)\)

(3) \(\left( - \frac{1}{2},0 \right)\)

(4) \(\left( \frac{1}{2},2 \right)\)",QE
4732,"If \(kx^{2} - 4x + 3k + 1 > 0\) for atleast one \(x > 0\), then if
\(k \in S\), then \(S\) contains:

(1) \((1,\infty)\)

(2) \((0,\infty)\)

(3) \(( - 1,\infty)\)

(4) \(\left( - \frac{1}{4},\infty \right)\)",QE
4733,"The equation \(\left| x^{2} - x - 6 \right| = x + 2\) has:

(1) two positive roots

(2) two real roots

(3) three real roots

(4) four real roots",QE
