,text,unit
1912," Two solids dissociate as follows -

\[\ A(s) \rightleftharpoons B(g) + C(g);k_{p_{1}} = x\text{atm}^{2}\text{\ \ }D(s) \rightleftharpoons C(g) + E(g);k_{p_{2}} = y\text{atm}^{2}\ \]

The total pressure when both the solids dissociated simultaneously is

(1) \(x^{2} + y^{2}\text{atm}\)\\
(2) \((x + y)atm\)\\
(3) \(2(\sqrt{x + y})\) atm\\
(4) \(\sqrt{x + y}\) atm

",Chemical Equilibrium
1913," For the reversible reaction in equilibrium
\(A \rightleftharpoons B\)
\(\frac{d\lbrack B\rbrack}{\text{dt}} = 2.1 \times 10^{- 3}\lbrack\ A\rbrack - 4.2 \times 10^{- 4}\lbrack\ B\rbrack K_{C}\)
for the above equilibrium is:-

(1) \(5.0\)\\
(2) \(2.0\)\\
(3) \(0.5\)\\
(4) 2

",Chemical Equilibrium
1914," At \(27^{\circ}C\) and 1 atm pressure, \(N_{2}O_{4}\) is \(20\%\)
dissociation into \(\text{NO}_{2}\). What is the density of equilibrium
mixture of \(N_{2}O_{4}\) and \(\text{NO}_{2}\) at \(27^{\circ}C\) and
\(1\ \text{atm}\) ?

(1) \(3.11\ g/litre\)\\
(2) \(2.11\ g/litre\)\\
(3) \(4.5\ g\) litre\\
(4) None of these

",Chemical Equilibrium
1915," Which equilibrium in gaseous phase would be unaffected by an
increase in pressure?

(1) \(N_{2}O_{4(\ g)} \rightleftharpoons 2\text{NO}_{2(\ g)}\)\\
(2) \(N_{2(\ g)} + O_{2(\ g)} \rightleftharpoons 2\text{NO}_{(g)}\)\\
(3) \(N_{2(\ g)} + 3H_{2(\ g)} \rightleftharpoons 2\text{NH}_{3(\ g)}\)

(4)
\({CO}_{(g)} + \frac{1}{2}O_{2(\ g)} \rightleftharpoons \text{CO}_{2(\ g)}\)

",Chemical Equilibrium
1916," Steam undergoes decomposition at high temperature as per the
reaction

\[\ H_{2}O(g) \rightleftharpoons H_{2}(\ g) + \frac{1}{2}O_{2}(\ g)\text{\ \ Δ}H^{\circ} = 200\ \text{kJ}{\ \text{mol}}^{- 1}\Delta S^{\circ} = 40\ J{\ \text{mol}}^{- 1}.\ \]

The temperature at which equilibrium constant is unit is:

(1) \(3000Kelvin\)\\
(2) \(5000Kelvin\)\\
(3) \(5333Kelvin\)\\
(4) \(5Kelvin\)

",Chemical Equilibrium
1917," The dissociation of phosgene, which occurs according to the reaction

\[\text{COCl}_{2}(\ g) \rightleftharpoons CO(g) + \text{Cl}_{2}(\ g)\]

is an endothermic process. Which of the following will increase the
degree of dissociation of \(\text{COCl}_{2}\)

(1) Adding \(\text{Cl}_{2}\) to the system\\
(2) Adding He to the system at constant pressure\\
(3) Decreasing the temperature of the system\\
(4) Increasing the total pressure of the system

",Chemical Equilibrium
1918," The equilibrium constant for the reaction
\(N_{2}(\ g) + O_{2}(\ g) \rightleftharpoons 2NO(g)\) at temperature (T)
is \(4 \times 10^{- 4}\). The value of \(K_{c}\) for the reaction
\(NO(g) \rightleftharpoons \frac{1}{2}{\ N}_{2}(\ g) + \frac{1}{2}O_{2}(\ g)\)
at the same temperature is

(1) \(4 \times 10^{- 4}\)\\
(2) 50\\
(3) \(2.5 \times 10^{2}\)\\
(4) \(0.02\)

",Chemical Equilibrium
1919," In which reaction will an increase in the volume of the container
favour the formation of products?

(1) \(C(s) + H_{2}O(g) \rightleftharpoons CO(g) + H_{2}(\ g)\)\\
(2) \(H_{2}(\ g) + I_{2}(\ g) \rightleftharpoons 2HI(g)\)\\
(3)
\(4\text{NH}_{3}(\ g) + 5O_{2}(\ g) \rightleftharpoons 4NO(g) + 6H_{2}O(l)\)\\
(4) \(3O_{2}(\ g) \rightleftharpoons 2O_{3}(\ g)\)

",Chemical Equilibrium
1920,"For the reaction \(A(g) + 3\ B(\ g) \rightleftharpoons 2C(g)\) at
\(27^{\circ}C,2\) moles of A, 4 moles of B and 6 moles of C are present
in 2 litre vessel. If \(K_{2}\) for the reaction is \(1.2\), the
reaction will proceed in

(1) forward direction

(2) backward direction

(3) neither direction

(4) none of these

",Chemical Equilibrium
1921,"For reaction
\(2P(g) + Q(g) \rightarrow R(g) + S(g);K_{C} = 10^{12}\). If initial
moles of P, Q, R, S are 2, 1,7 and 3 moles respectively in a one litre
vessel. Find equilibrium concentration of \(P\)

(1) \(8 \times 10^{- 4}M^{- 1}\)\\
(2) \(4 \times 10^{- 4}M^{- 1}\)\\
(3) \(10^{- 4}M^{- 1}\)\\
(4) \(2 \times 10^{- 4}M^{- 1}\)

",Chemical Equilibrium
1922," \[\text{PCl}_{5}(\ g) \rightleftharpoons \text{PCl}_{3}(\ g) + \text{Cl}_{2}(\ g)\ K_{p} = 5\ \text{atm}\]

(1) \(60\ \text{atm}\)\\
(2) \(75\ \text{atm}\)\\
(3) \(45\ \text{atm}\)\\
(4) \(120\ \text{atm}\)

",Chemical Equilibrium
1923," Flask containing \(0.5\) atm pressure of \(A_{2}(g)\), some solid
\(\text{AB}\) added into flask which undergoes dissociation according to

\[2AB(s) \rightleftharpoons A_{2}(\ g) + B_{2}(\ g),K_{P} = 0.06{\ \text{atm}}^{2}\]

The total pressure (in atm) at equilibrium is :-

(1) 0.7

",Chemical Equilibrium
1924," In the reaction \(X(g) + Y(g) \rightleftharpoons 2Z(g),2\) mole of
\(X,1\) mole of \(Y\) and 1 mole of \(Z\) are placed in a 10 litre
vessel and allowed to reach equilibrium. If final concentration of \(Z\)
is \(0.2M\), then \(K_{c}\) for the given reaction is \(K/3\), where
\(K\) is

(1) 16

",Chemical Equilibrium
1925," The equilibrium constant for the reaction
\(H_{2}(\ g) + \text{CO}_{2}(\ g) \rightleftharpoons H_{2}O(g) + CO(g)\)
at certain temperature will be

\[\text{~If~}2H_{2}O(g) \rightleftharpoons 2H_{2} + O_{2}(\ g)\ K_{1} = 0.4 \times 10^{- 13}\ 2\text{CO}_{2}(\ g) \rightleftharpoons 2CO(g) + O_{2}(\ g)\ K_{2} = 1.6 \times 10^{- 13}\ \]

(1) 2

",Chemical Equilibrium
1926," For a polymerization reaction

\[6HCHO \rightleftharpoons C_{6}H_{12}O_{6}\]

degree of association was found to be \(0.96\). Calculate mean molar
mass of mixture at equilibrium.

(1) 150

",Chemical Equilibrium
1927," The equilibrium constant for the reaction\\
\(CO(g) + H_{2}O(g) \rightleftharpoons \text{CO}_{2}(\ g) + H_{2}(\ g)\)
is 5 .\\
How many moles of \(\text{CO}_{2}\) must be added to 1 litre container
already containing 3 moles each of \(\text{CO}\) and \(H_{2}O\) to make
\(2M\) equilibrium concentration of CO?

(1) 19

",Chemical Equilibrium
1928,"For a first order reaction \(A \rightarrow P\), the temperature
\((T)\) dependent rate constant \((k)\) was found to follow the
equation\\
\(logk = - (2000)\frac{1}{\text{\ }T} + 6.0\). The pre-exponential
factor \(A\) and the activation energy \(E_{a}\). respectively, are

(1) \(1.0 \times 10^{6}{\text{\ }S}^{- 1}\) and
\(9.2\text{\ }\text{kJ}{\text{\ }\text{mol}}^{- 1}\)\\
(2) \(6.0{\text{\ }s}^{- 1}\) and
\(16.6\text{\ }\text{kJ}{\text{\ }\text{mol}}^{- 1}\)\\
(3) \(1.0 \times 10^{6}{\text{\ }s}^{- 1}\) and
\(16.6\text{\ }\text{kJ}{\text{\ }\text{mol}}^{- 1}\)\\
(4) \(1.0 \times 10^{6}{\text{\ }s}^{- 1}\) and
\(38.3\text{\ }\text{kJ}{\text{\ }\text{mol}}^{- 1}\)

",Chemical Kinetics
1929," The rate constant of a first order reaction is
\(10^{- 3}{\text{\ }\min}^{- 1}\) at \(300\text{\ }K\). The temperature
coefficient of the reaction is 2 . What is the rate constant of the
reaction at \(350\text{\ }K\) approximately?

(1) \(16 \times 10^{- 3}\)\\
(2) \(64 \times 10^{- 3}\)\\
(3) \(32 \times 10^{- 3}\)\\
(4) \(2^{50}\)

",Chemical Kinetics
1930," In the first order reaction, the concentration of the reactant is
reduced to \(25\%\) in one hour. The half-life period of the reaction is

(1) \(2hr\)\\
(2) \(4hr\)\\
(3) \(1/2hr\)\\
(4) \(1/4hr\)

",Chemical Kinetics
1931," For an elementary chemical reaction,
\(A_{2}\underset{k_{1}}{\overset{k_{1}}{\rightleftarrows}}2A\), the
expression for \(\frac{d\lbrack A\rbrack}{\text{dt}}\) is

(1)
\(2k_{1}\left\lbrack {\text{\ }A}_{2} \right\rbrack - k_{- 1}\lbrack\text{\ }A\rbrack^{2}\)\\
(2)
\(k_{1}\left\lbrack {\text{\ }A}_{2} \right\rbrack - k_{- 1}\lbrack\text{\ }A\rbrack^{2}\)\\
(3)
\(2k_{1}\left\lbrack {\text{\ }A}_{2} \right\rbrack - 2k_{- 1}\lbrack\text{\ }A\rbrack^{2}\)\\
(4)
\(k_{1}\left\lbrack {\text{\ }A}_{2} \right\rbrack + k_{- 1}\lbrack\text{\ }A\rbrack^{2}\)

",Chemical Kinetics
1933," The reaction
\(A(g) + 2\text{\ }B(\text{\ }g) \longrightarrow C(g) + D(g)\) is an
elementary process. In an experiment, the initial partial pressure of
\(A\) and \(B\) are \(P_{A} = 0.60\) and \(P_{B} = 0.80\) atm. When
\(P_{C} = 0.2\) atm the rate of reaction relative to the initial rate is

(1) \(1/48\)\\
(2) \(1/24\)\\
(3) \(9/16\)\\
(4) \(1/6\)

",Chemical Kinetics
1934,"6 - 0.2 & 0.8 - 0.4 & & 0.2 & 0.2 \\
",Chemical Kinetics
1935,"4 & 0.4 & & 0.2 & 0.2 \\
\end{matrix}\]

\[\begin{matrix}
 & R_{2} = K\lbrack 0.4\rbrack\lbrack 0.4\rbrack^{2} \\
 & \frac{R_{2}}{R_{1}} = \frac{K\lbrack 0.4\rbrack\lbrack 0.4\rbrack^{2}}{\text{\ }K\lbrack 0.6\rbrack\lbrack 0.8\rbrack^{2}} = \frac{1}{6} \\
\end{matrix}\]

",Chemical Kinetics
1938," A gaseous reaction
\(X_{2}(\text{\ }g) \longrightarrow Y(g) + \frac{1}{2}Z(g)\) shows
increase in pressure from \(200\text{\ }\text{mmHg}\) to
\(240\text{\ }\text{mmHg}\) in \(10\text{\ }\min\). Calculate rate of
formation of \(Y\) (in \(m\text{mHg}\min^{- 1}\) )

(1) \(2\text{\ }\text{mmHg}\min^{- 1}\)\\
(2) \(4\text{\ }\text{mmHg}\min^{- 1}\)\\
(3) \(6\text{\ }\text{mmHg}\min^{- 1}\)\\
(4) \(8\text{\ }\text{mmHg}\min^{- 1}\)

",Chemical Kinetics
1939,"01 & 0.01 & & & 0.005 \\
",Chemical Kinetics
1940,"02 & 0.01 & & & 0.010 \\
",Chemical Kinetics
1941,"01 & 0.02 & & & 0.005 \\
\end{matrix}
\]

(1) \(1.386\text{\ }\min\)\\
(2) \(1.386\) time\\
(3) \(0.01\text{\ }\min\)\\
(4) \(0.01\) time

",Chemical Kinetics
1942,"In zero - order reaction \(t_{75\%} = xt_{1/2}\). Then the value of
\(X =\)

(1) 2\\
(2) \(\frac{3}{2}\)\\
(3) \(\frac{2}{3}\)\\
(4) 10

",Chemical Kinetics
1943," The results given in the below table were obtained during kinetic
studies of the following reaction:

\[2\text{\ }A + B \rightarrow C + D\]

\begin{longtable}[]{@{}llll@{}}
\toprule
Experiment & \(\lbrack A\rbrack\) \(\text{molL}^{- 1}\) &
\(\lbrack B\rbrack\) \(\text{molL}^{- 1}\) & Initial rate \(/mol\)
\(L^{- 1}{\text{\ }\min}^{- 1}\) \\
\midrule
\endhead
I & \(0.1\) & \(0.1\) & \(6.00 \times 10^{- 3}\) \\
II & \(0.1\) & \(0.2\) & \(2.40 \times 10^{- 2}\) \\
III & \(0.2\) & \(0.1\) & \(1.20 \times 10^{- 2}\) \\
IV & \(X\) & \(0.2\) & \(7.20 \times 10^{- 2}\) \\
\(V\) & \(0.3\) & \(Y\) & \(2.88 \times 10^{- 1}\) \\
\bottomrule
\end{longtable}

\(X\) and \(Y\) in the given table are respectively:

(1) \(0.3,0.4\)\\
(2) \(0.4,0.3\)\\
(3) \(0.4,0.4\)\\
(4) \(0.3,0.3\)

",Chemical Kinetics
1944," A radioactive isotope having a half-life of 3 days was received
after 12 days. It was found that there were 3 gm of the isotope in the
container. The initial weight of the isotope when packed was

(1) \(12gm\)\\
(2) \(24gm\)\\
(3) \(36gm\)\\
(4) \(48gm\)

",Chemical Kinetics
1945," Which of the following explains the increase of the reaction rate by
catalyst?

A) Catalyst decreases the rate of backward reaction so that the rate of
forward reaction increases

B) Catalyst provides extra energy to reacting molecules so that they may
reduce effective collisions

C) Catalyst provides an alternative path of lower activation energy to
the reactants

D) Catalyst increases the number of collisions between the reacting
molecules

",Chemical Kinetics
1946," For a first order reaction \(A \rightarrow B\) the reaction rate at
reactant concentration of \(0.01M\) is found to be
\(2.0 \times 10^{- 5}\text{\ }\text{mol}{\text{\ }L}^{- 1}{\text{\ }s}^{- 1}\)
The half-life period of the reaction is

(1) \(30\text{\ }s\)\\
(2) \(220\text{\ }S\)\\
(3) \(300\text{\ }s\)\\
(4) \(347\text{\ }s\)

",Chemical Kinetics
1947,"\(\ \text{NO}_{2}\) required for a reaction is produced by the
decomposition of \(N_{2}O_{5}\) in \(\text{CCl}_{4}\) as per the
equation,
\(2{\text{\ }N}_{2}O_{5}(\text{\ }g) \rightarrow 4\text{NO}_{2}(\text{\ }g) +\)
\(O_{2}(\text{\ }g)\). The initial concentration of \(N_{2}O_{5}\) is
\(3.00\text{\ }\text{mol}{\text{\ }L}^{- 1}\) and it is
\(2.75\text{\ }\text{mol}{\text{\ }L}^{- 1}\) after 30 minutes. The rate
of formation of \(\text{NO}_{2}\) is :

(1)
\(2.083 \times 10^{- 3}\text{\ }\text{mol}{\text{\ }L}^{- 1}{\text{\ }\min}^{- 1}\)\\
(2)
\(4.167 \times 10^{- 3}\text{\ }\text{mol}{\text{\ }L}^{- 1}{\text{\ }\min}^{- 1}\)\\
(3)
\(8.333 \times 10^{- 3}\text{\ }\text{mol}{\text{\ }L}^{- 1}{\text{\ }\min}^{- 1}\)\\
(4)
\(1.667 \times 10^{- 2}\text{\ }\text{mol}{\text{\ }L}^{- 1}{\text{\ }\min}^{- 1}\)

",Chemical Kinetics
1948," For the reaction \(2\text{\ }A + B \rightarrow C\), the rate of
formation of \(C\) is\\
\(0.25\text{\ }\text{mol}{\text{\ }L}^{- 1}\text{hr}^{- 1}\). What is
the rate of disappearance of \(A\) and \(B\) respectively {[}in
\(m\text{ol}L^{- 1}\text{hr}^{- 1}\) {]} ?

(1) \(0.25,0.5\)\\
(2) \(1,0.5\)\\
(3) \(0.5,0.25\)\\
(4) \(0.25,0.25\)

",Chemical Kinetics
1950," For the given reaction,

\[\text{CH}_{3}\text{COOC}_{2}H_{5(\text{aq})} + H_{2}O_{(l)} \rightarrow \text{CH}_{3}\text{COOH}_{(\text{aq})} + C_{2}H_{5}\text{OH}_{(\text{aq})}\]

(1) Molecularity \(= 1\) and order of reaction \(= 1\)\\
(2) Molecularity \(= 2\) and order of reaction \(= 2\)\\
(3) Molecularity \(= 1\) and order of reaction \(= 2\)\\
(4) Molecularity \(= 2\) and order of reaction \(= 1\)

",Chemical Kinetics
1952," The rate constant of the reaction\\
\(2H_{2}O_{2}\) (aq) \(\longrightarrow 2H_{2}O(\mathcal{l}) + O_{2}\)
(g) is \(3 \times 10^{- 3}{\text{\ }\min}^{- 1}\)\\
At what concentration \((M)\) of \(H_{2}O_{2}\), the rate of the
reaction will be \(2 \times 10^{- 4}\text{Ms}^{- 1}\) ?

(1) 4

",Chemical Kinetics
1953,"\(\ 99\%\) at a first order reaction was completed in
\(32\text{\ }\min\). When will \(99.9\%\) of the reaction complete(in
minutes).

(1) 48

",Chemical Kinetics
1954," The half life period for catalytic decomposition of
\(\text{AB}_{3}\) at \(50\text{\ }\text{mm}\) is found to be \(4hrs\)
and at \(100\text{\ }\text{mm}\) it is \(2.0hrs\). The order of reaction
is

(1) 2

",Chemical Kinetics
1955," A reaction has a half-life of \(1\text{\ }\min\). The time required
for \(99.9\%\) completion of the reaction is min. (Round off to the
Nearest integer)\\
{[}Use : \(ln2 = 0.69,ln10 = 2.3\) {]}

(1) 10

",Chemical Kinetics
1956," If the rate of reaction becomes 2 times for every \(10^{\circ}C\)
rise in temperature, by what factor the rate of reaction increases when
temperature is increased from \(30^{\circ}C\) to \(80^{\circ}C\) ?

(1) 32

",Chemical Kinetics
1957," The type of isomerism shown by the complex
\(\left\lbrack \text{CoCl}_{2}/(\text{~en~})_{2} \right\rbrack\) is:

(1) Geometrical isomerism\\
(2) Linkage isomerism\\
(3) Ionization isomerism\\
(4) Coordination isomerism

",Co-ordination compounds
1958," dien' is ligand which is

(1) Monodentate

(2) bidentate

(3) tridentate

(4) hexadentate

",Co-ordination compounds
1959," The diamagnetic species is:-

(1) \(\left\lbrack Ni(CN)_{4} \right\rbrack^{2 -}\)\\
(2) \(\left\lbrack \text{NiCl}_{4} \right\rbrack^{2 -}\)

(3) \(\left\lbrack \text{CoCl}_{4} \right\rbrack^{2 -}\)\\
(4) \(\left\lbrack \text{CoF}_{6} \right\rbrack^{2 -}\)

",Co-ordination compounds
1960," Which order is correct in spectrochemical series of ligands-

(1)
\(\text{Cl}^{-} < F^{-} < C_{2}O_{4}^{2 -} < \text{NO}_{2}^{-} < \text{CN}^{-}\)\\
(2)
\(\text{CN}^{-} < C_{2}O_{4}^{2 -} < \text{Cl}^{-} > \text{NO}_{2}^{-} < F^{-}\)

(3)
\(C_{2}O_{4}{}^{2 -} < F^{-} < \text{Cl}^{-} > \text{NO}_{2}{}^{-} < \text{CN}^{-}\)\\
(4)
\(F^{-} < \text{Cl}^{-} < \text{NO}_{2}^{-} < \text{CN}^{-} < C_{2}O_{4}^{2 -}\)

",Co-ordination compounds
1961," Which of the following complexes has the least molar conductivity in
the solution?

(1) \(\text{CoCI}_{3}.3\text{NH}_{3}\)\\
(2) \(\text{CoCI}_{3}.4\text{NH}_{3}\)\\
(3) \(\text{CoCI}_{3}.5\text{NH}_{3}\)\\
(4) \(\text{CoCI}_{3}.6\text{NH}_{3}\)

",Co-ordination compounds
1962," Arrange the following compounds in order of their Molar
conductance:\\
(I)
\(K\left\lbrack \text{Co}\left( \text{NO}_{2} \right)_{4}\left( \text{NH}_{3} \right)_{2} \right\rbrack\)\\
(II)
\(\left\lbrack Cr(ONO)_{3}\left( \text{NH}_{3} \right)_{3} \right\rbrack\)\\
(III)
\(\left\lbrack \text{Cr}\left( \text{NO}_{2} \right)\left( \text{NH}_{3} \right)_{5} \right\rbrack_{3}\left\lbrack \text{Co}\left( \text{NO}_{2} \right)_{6} \right\rbrack_{2}\)\\
(IV)
\(\text{Mg}\left\lbrack \text{Cr}\left( \text{NO}_{2} \right)_{5}\left( \text{NH}_{3} \right) \right\rbrack\)

(1) \(II < I < IV < III\)\\
(2) \(I < II < III < IV\)\\
(3) \(II < I < III < IV\)\\
(4) \(IV < III < II < I\)

",Co-ordination compounds
1963," Which of the following pair of complex is co-ordination isomers?\\
(1)
\(\left\lbrack \text{Co}\left( \text{NH}_{3} \right)_{5}\text{Br} \right\rbrack\text{SO}_{4}\&\left\lbrack \text{Co}\left( \text{NH}_{3} \right)_{5}\text{SO}_{4} \right\rbrack\text{Br}\)\\
(2)
\(\left\lbrack \text{Pt}\left( \text{NH}_{3} \right)_{4} \right\rbrack\left\lbrack \text{PtCl}_{4} \right\rbrack\&\left\lbrack \text{Pt}\left( \text{NH}_{3} \right)_{3}\text{Cl} \right\rbrack\left\lbrack \text{Pt}\left( \text{NH}_{3} \right)\text{Cl}_{3} \right\rbrack\)\\
(3)\(\left\lbrack \text{Co}\left( H_{2}O \right)_{6} \right\rbrack\text{Cl}_{3}\&\left\lbrack \text{Co}\left( H_{2}O \right)_{5}\text{Cl} \right\rbrack Cl.2H_{2}O\)

(4) None of these

",Co-ordination compounds
1965," The complex compounds among following in which central metal has
oxidation number of \(+ 2\) is/are\\
(i)
\(\left\lbrack \text{Cr}\left( \text{NH}_{3} \right)_{6} \right\rbrack\left( \text{NO}_{3} \right)_{3}\)\\
(ii) \(\left\lbrack Fe(CO)_{5} \right\rbrack\)\\
(iii)
\(\left\lbrack \text{Ru}\left( \text{NH}_{3} \right)_{5}\left( H_{2}O \right) \right\rbrack\text{Cl}_{2}\)\\
(iv) \(K_{4}\left\lbrack Fe(CN)_{6} \right\rbrack\)

(1) \((1),(11)\)and\((1V)\)\\
(2) (iii) and (iv)

(3) (i) and (iv)

(4) (i) and (iii)

",Co-ordination compounds
1966,"Oxidation state and coordination number of transition metal in
\(\left\lbrack \text{Co}\left( H_{2}O \right)(CN)(en)_{2} \right\rbrack^{2 +}\)
respectively is

(1) 2, 5

(2) 3, 6

(3) 4, 6

(4) 0, 6

",Co-ordination compounds
1967," The complex that has highest crystal field splitting energy
\((\Delta)\), is:\\
(1) \(K_{3}\left\lbrack Co(CN)_{6} \right\rbrack\)\\
(2)
\(\left\lbrack \text{Co}\left( \text{NH}_{3} \right)_{5}\left( H_{2}O \right)\text{Cl}_{3} \right\rbrack\)\\
(3) \(K_{2}\left\lbrack \text{CoCl}_{4} \right\rbrack\)\\
(4)
\(\left\lbrack \text{Co}\left( \text{NH}_{3} \right)_{5}\text{Cl} \right\rbrack\text{Cl}_{2}\)

",Co-ordination compounds
1968,"Which of the following compound is not coloured?\\
(1) \(\text{Na}_{2}\left\lbrack \text{CuCl}_{4} \right\rbrack\)\\
(2) \(\text{Na}_{2}\left\lbrack \text{CdCl}_{4} \right\rbrack\)\\
(3) \(\text{Na}_{2}\left\lbrack \text{CdCl}_{4} \right\rbrack\) and
\(K_{4}\left\lbrack Fe(CN)_{6} \right\rbrack\)\\
(4) \(K_{3}\left\lbrack Fe(CN)_{6} \right\rbrack\)

",Co-ordination compounds
1969," Which one of the following octahedral complexes will not show
geometric isomerism? (A and B are monodentate ligands)

(1) \(\left\lbrack \text{MA}_{4}B_{2} \right\rbrack\)\\
(2) \(\left\lbrack \text{MA}_{5}B \right\rbrack\)\\
(3)\(\left\lbrack \text{MA}_{2}B_{4} \right\rbrack\)\\
(4) \(\left\lbrack \text{MA}_{3}B_{3} \right\rbrack\)

",Co-ordination compounds
1970,"The number of ions produced from one molecule of
\(\lbrack Pt\left( \text{NH}_{3} \right)_{5}\text{Cl}\rbrack\text{Cl}_{3}\)
in the aqueous solution will be

(1) 3

(2) 5

(3) 4

(4) 6

",Co-ordination compounds
1971," Which of the following compound is not coloured?

(1) \(\text{Na}_{2}\left\lbrack \text{CuCl}_{4} \right\rbrack\)\\
(2) \(\text{Na}_{2}\left\lbrack \text{CdCl}_{4} \right\rbrack\)

(3) and \(K_{4}\left\lbrack Fe(CN)_{6} \right\rbrack\)(4)
\(K_{3}\left\lbrack Fe(CN)_{6} \right\rbrack\)

",Co-ordination compounds
1972,"From the stability constant (hypothatical values) given below predict
which is the strongest ligand -

(1)
\(\text{Cu}^{2 +} + 4\text{NH}_{3} \rightleftharpoons \left\lbrack \text{Cu}\left( \text{NH}_{3} \right)_{4} \right\rbrack^{2 +},\left( K = 4.5 \times 10^{11} \right)\)\\
(2)
\(\text{Cu}^{2 +} + 4\text{CN}^{-} \rightleftharpoons \left\lbrack Cu(CN)_{4} \right\rbrack^{2 -},\left( K = 2.0 \times 10^{27} \right)\)\\
(3)\({Cu}^{2 +} + 2en \rightleftharpoons \left\lbrack Cu(en)_{2} \right\rbrack^{2 +},\left( K = 3.0 \times 10^{15} \right)\)\\
(4)
\(\text{Cu}^{2 +} + 4H_{2}O \rightleftharpoons \left\lbrack \text{Cu}\left( H_{2}O \right)_{4} \right\rbrack^{2 +},\left( K = 9.5 \times 10^{8} \right)\)

",Co-ordination compounds
1973,"Which of the following is correctly matched\\
(1)
\(\left\lbrack \text{Cu}\left( \text{NH}_{3} \right)_{4} \right\rbrack^{+ 2}\text{sp}^{3}\),
diamagnetic\\
(2) \(K_{2}\left\lbrack Ni(CN)_{4} \right\rbrack\text{sp}^{3}\),
diamagnetic\\
(3)
\(\left\lbrack Co(CN)_{2}\left( \text{NH}_{3} \right)_{4} \right\rbrack\text{OC}_{2}H_{5}d^{2}\text{sp}^{3}\),
diamagnetic\\
(4)
\(\left\lbrack \text{PtCl}_{2}\left( \text{NH}_{3} \right)_{4} \right\rbrack\text{Br}_{2}d^{2}\text{sp}^{3}\),
diamagnetic

",Co-ordination compounds
1974,"
In\(\left\lbrack \text{Cr}\left( C_{2}O_{4} \right)_{3} \right\rbrack^{3 -}\),
the isomerism shown is:

(1) ligand

(2) optical

(3) geometrical

(4) ionization

",Co-ordination compounds
1976," Which of the following ligands is not a chelating agent?

(1) EDTA

(2) en

(3) oxalate

(4) Pyridene

",Co-ordination compounds
1977," Find the total number of unpaired electrons in \(t_{2\ g}\) orbitals
of central atom in \(\left\lbrack \text{CoF}_{6} \right\rbrack^{3 -}\).

(1) 2

",Co-ordination compounds
1978," How many of the following metal chlorides impart characteristic
colour to the oxidizing flame.\\
\(LiCl,NaCl,KCl,BeCl,\text{MgCl}_{2},\text{CaCl}_{2},\text{SrCl}_{2},\text{BaCl}_{2}\)4

(1) 6

",Co-ordination compounds
1979," Find total number of d-electron(s) in metal ion of complex
\(\left\lbrack M\left( \text{NH}_{3} \right)_{4} \right\rbrack^{2 +}\),
(E.A.N of metal \(= 35\) ).

(1) 9

",Co-ordination compounds
1980," What is the difference of the number of unpaired electrons between
\(\text{Zn}^{2 +}\) and
\(\left\lbrack \text{Zn}\left( \text{NH}_{3} \right)_{4} \right\rbrack^{2 +}\)
?

(1) 0

",Co-ordination compounds
1981," How many of these compounds can release \(O_{2}\) gas upon heating

\[\text{KO}_{2},\text{Na}_{2}O,H_{2}O_{2},\text{BaO}_{2},CaO,K_{2}O,\text{NaNO}_{3}\]

(1) 4

",Co-ordination compounds
1982," During electrolysis of an aqueous solution of sodium sulphate,
\(2.4\text{\ }L\) of oxygen at STP was liberated at anode. The volume of
hydrogen at STP, liberated at cathode would be

(1) \(1.2I\)\\
(2) \(2.4I\)\\
(3) \(2.6I\)\\
(4) \(4.8I\)

",Electrochemistry
1983," A hypothetical electrochemical cell is shown below

\[A\left| A^{+}(xM) \parallel B^{+}(yM) \right|B\]

The emf measured is \(+ 0.20\text{\ }V\). The cell reaction is

(1) \(A + B^{+} \rightarrow A^{+} + B\)\\
(2) \(A^{+} + B \rightarrow A + B^{+}\)\\
(3) \(A^{+} + e^{-} \rightarrow A;B^{+} + e^{-} \rightarrow B\)\\
(4) The cell reaction cannot be predicted.

",Electrochemistry
1984,"Which of the following reactions is used to make a fuel cell?

(1)
\(\text{Cd}_{(s)} + 2Ni(OH)_{3(\text{\ }s)} \rightarrow \text{CdO}_{(s)} + 2Ni(OH)_{2(\text{\ }s)} + H_{2}O_{(l)}\)\\
(2)
\(\text{Pb}_{(s)} + \text{PbO}_{2(\text{\ }s)} + 2H_{2}\text{SO}_{4(aq)} \rightarrow 2\text{PbSO}_{4(\text{\ }s)} + 2H_{2}O_{(l)}\)\\
(3)
\(2H_{2(\text{\ }g)} + O_{2(\text{\ }g)} \rightarrow 2H_{2}O_{(l)}\)\\
(4)
\(2\text{Fe}_{(s)} + O_{2(\text{\ }g)} + 4H_{(aq)}^{+} \rightarrow 2\text{Fe}_{(aq)}^{2 +} + 2H_{2}O_{(l)}\)

",Electrochemistry
1986,"Equivalent conductivity of
\(\text{Fe}_{2}\left( \text{SO}_{4} \right)_{3}\) is related to mola
conductivity by the expression:

(1) \(\Lambda_{\text{eq}} = \Lambda_{m}\)\\
(2) \(\Lambda_{q} = \Lambda_{m}/3\)\\
(3) \(6\Lambda_{\text{eq}} = 3\Lambda_{m}\)\\
(4) \(\Lambda_{\text{eq}} = \Lambda_{m}/6\)

",Electrochemistry
